0,0,0,0.0,70.13108125,-329.231699067,-5267.70718507
1,0,1,0.000625,70.1749125,-329.23171482,-5267.70743712
2,0,2,0.00125,70.21874375,-329.231729566,-5267.70767305
3,0,3,0.001875,70.262575,-329.231744853,-5267.70791764
4,0,4,0.0025,70.3064125,-329.231759417,-5267.70815068
5,0,5,0.003125,70.35024375,-329.231773281,-5267.70837249
6,0,6,0.00375,70.394075,-329.231788767,-5267.70862027
7,0,7,0.004375,70.43790625,-329.231804195,-5267.70886712
8,0,8,0.005,70.4817375,-329.231817199,-5267.70907519
9,1,0,0.0,70.13108125,-329.231699067,-5267.70718507
10,1,1,0.000625,70.1749125,-329.231715776,-5267.70745242
11,1,2,0.00125,70.21874375,-329.231730734,-5267.70769174
12,1,3,0.001875,70.262575,-329.231746474,-5267.70794358
13,1,4,0.0025,70.3064125,-329.231761249,-5267.70817999
14,1,5,0.003125,70.35024375,-329.23177546,-5267.70840736
15,1,6,0.00375,70.394075,-329.231789012,-5267.70862419
16,1,7,0.004375,70.43790625,-329.231804429,-5267.70887087
17,1,8,0.005,70.4817375,-329.231817403,-5267.70907845
18,2,0,0.0,70.13108125,-329.231699067,-5267.70718507
19,2,1,0.000625,70.1749125,-329.231714081,-5267.70742529
20,2,2,0.00125,70.21874375,-329.231729031,-5267.7076645
21,2,3,0.001875,70.262575,-329.23174479,-5267.70791664
22,2,4,0.0025,70.3064125,-329.231759569,-5267.7081531
23,2,5,0.003125,70.35024375,-329.231773781,-5267.70838049
24,2,6,0.00375,70.394075,-329.231787367,-5267.70859787
25,2,7,0.004375,70.43790625,-329.231802801,-5267.70884481
26,2,8,0.005,70.4817375,-329.231815736,-5267.70905178
27,3,0,0.0,70.13108125,-329.231699067,-5267.70718507
28,3,1,0.000625,70.13108125,-329.231699988,-5267.70719981
29,3,2,0.00125,70.13108125,-329.231698142,-5267.70717027
30,3,3,0.001875,70.13108125,-329.231693985,-5267.70710376
31,3,4,0.0025,70.13108125,-329.231689537,-5267.70703259
32,3,5,0.003125,70.13108125,-329.231684073,-5267.70694517
33,3,6,0.00375,70.13108125,-329.231676671,-5267.70682674
34,3,7,0.004375,70.13108125,-329.231667855,-5267.70668568
35,3,8,0.005,70.13108125,-329.231659044,-5267.70654471
36,4,0,0.0,70.13108125,-329.231699067,-5267.70718507
37,4,1,0.000625,70.13108125,-329.23170054,-5267.70720864
38,4,2,0.00125,70.13108125,-329.23169869,-5267.70717904
39,4,3,0.001875,70.13108125,-329.231694523,-5267.70711237
40,4,4,0.0025,70.13108125,-329.231690056,-5267.7070409
41,4,5,0.003125,70.13108125,-329.231684665,-5267.70695464
42,4,6,0.00375,70.13108125,-329.231677261,-5267.70683617
43,4,7,0.004375,70.13108125,-329.23166848,-5267.70669568
44,4,8,0.005,70.13108125,-329.231659659,-5267.70655454
45,5,0,0.0,70.13108125,-329.231699067,-5267.70718507
46,5,1,0.000625,70.13108125,-329.231700448,-5267.70720717
47,5,2,0.00125,70.13108125,-329.231698615,-5267.70717784
48,5,3,0.001875,70.13108125,-329.231694464,-5267.70711142
49,5,4,0.0025,70.13108125,-329.231689997,-5267.70703995
50,5,5,0.003125,70.13108125,-329.231684607,-5267.70695372
51,5,6,0.00375,70.13108125,-329.231677207,-5267.70683531
52,5,7,0.004375,70.13108125,-329.231668431,-5267.7066949
53,5,8,0.005,70.13108125,-329.231659634,-5267.70655415
54,6,0,0.0,70.13108125,-329.231699067,-5267.70718507
55,6,1,0.000625,70.13108125,-329.231699596,-5267.70719354
56,6,2,0.00125,70.13108125,-329.231701396,-5267.70722233
57,6,3,0.001875,70.13108125,-329.231703394,-5267.7072543
58,6,4,0.0025,70.13108125,-329.23170613,-5267.70729808
59,6,5,0.003125,70.13108125,-329.231712716,-5267.70740346
60,6,6,0.00375,70.13108125,-329.231716732,-5267.70746772
61,6,7,0.004375,70.13108125,-329.231721821,-5267.70754913
62,6,8,0.005,70.13108125,-329.231727901,-5267.70764641
63,7,0,0.0,70.13108125,-329.231699067,-5267.70718507
64,7,1,0.000625,70.13108125,-329.231699327,-5267.70718923
65,7,2,0.00125,70.13108125,-329.231700793,-5267.70721269
66,7,3,0.001875,70.13108125,-329.231702596,-5267.70724153
67,7,4,0.0025,70.13108125,-329.231705772,-5267.70729236
68,7,5,0.003125,70.13108125,-329.231712706,-5267.70740329
69,7,6,0.00375,70.13108125,-329.231716724,-5267.70746758
70,7,7,0.004375,70.13108125,-329.231721816,-5267.70754905
71,7,8,0.005,70.13108125,-329.231727888,-5267.7076462
72,8,0,0.0,70.13108125,-329.231699067,-5267.70718507
73,8,1,0.000625,70.13108125,-329.231701269,-5267.70722031
74,8,2,0.00125,70.13108125,-329.231702853,-5267.70724565
75,8,3,0.001875,70.13108125,-329.231704995,-5267.70727992
76,8,4,0.0025,70.13108125,-329.231708401,-5267.70733441
77,8,5,0.003125,70.13108125,-329.231712686,-5267.70740297
78,8,6,0.00375,70.13108125,-329.231716699,-5267.70746719
79,8,7,0.004375,70.13108125,-329.231721793,-5267.70754868
80,8,8,0.005,70.13108125,-329.231727863,-5267.70764581
