0,0,0,0.0,111.084325,-39.5028433375,-158.01137335
1,0,1,0.000625,111.15375,-39.50284318,-158.01137272
2,0,2,0.00125,111.223175,-39.5028426475,-158.01137059
3,0,3,0.001875,111.2926,-39.502841755,-158.01136702
4,0,4,0.0025,111.362025,-39.5028404425,-158.01136177
5,0,5,0.003125,111.431475,-39.5028387725,-158.01135509
6,0,6,0.00375,111.5009,-39.50283669,-158.01134676
7,0,7,0.004375,111.570325,-39.502834245,-158.01133698
8,0,8,0.005,111.63975,-39.5028314,-158.0113256
9,1,0,0.0,111.084325,-39.5028433375,-158.01137335
10,1,1,0.000625,111.15375,-39.5028432025,-158.01137281
11,1,2,0.00125,111.223175,-39.502842685,-158.01137074
12,1,3,0.001875,111.2926,-39.5028417775,-158.01136711
13,1,4,0.0025,111.362025,-39.5028404725,-158.01136189
14,1,5,0.003125,111.431475,-39.5028387925,-158.01135517
15,1,6,0.00375,111.5009,-39.502836725,-158.0113469
16,1,7,0.004375,111.570325,-39.5028342725,-158.01133709
17,1,8,0.005,111.63975,-39.502831465,-158.01132586
18,2,0,0.0,111.084325,-39.5028433375,-158.01137335
19,2,1,0.000625,111.15375,-39.5028431975,-158.01137279
20,2,2,0.00125,111.223175,-39.5028426925,-158.01137077
21,2,3,0.001875,111.2926,-39.502841775,-158.0113671
22,2,4,0.0025,111.362025,-39.5028404775,-158.01136191
23,2,5,0.003125,111.431475,-39.5028387975,-158.01135519
24,2,6,0.00375,111.5009,-39.502836725,-158.0113469
25,2,7,0.004375,111.570325,-39.50283427,-158.01133708
26,2,8,0.005,111.63975,-39.502831435,-158.01132574
27,3,0,0.0,111.084325,-39.5028433375,-158.01137335
28,3,1,0.000625,111.084325,-39.5028430975,-158.01137239
29,3,2,0.00125,111.084325,-39.50284249,-158.01136996
30,3,3,0.001875,111.084325,-39.50284147,-158.01136588
31,3,4,0.0025,111.084325,-39.5028400675,-158.01136027
32,3,5,0.003125,111.084325,-39.5028382525,-158.01135301
33,3,6,0.00375,111.084325,-39.50283603,-158.01134412
34,3,7,0.004375,111.084325,-39.5028334125,-158.01133365
35,3,8,0.005,111.084325,-39.5028303675,-158.01132147
36,4,0,0.0,111.084325,-39.5028433375,-158.01137335
37,4,1,0.000625,111.084325,-39.5028431275,-158.01137251
38,4,2,0.00125,111.084325,-39.50284252,-158.01137008
39,4,3,0.001875,111.084325,-39.50284154,-158.01136616
40,4,4,0.0025,111.084325,-39.5028401275,-158.01136051
41,4,5,0.003125,111.084325,-39.502838305,-158.01135322
42,4,6,0.00375,111.084325,-39.50283609,-158.01134436
43,4,7,0.004375,111.084325,-39.502833465,-158.01133386
44,4,8,0.005,111.084325,-39.5028304025,-158.01132161
45,5,0,0.0,111.084325,-39.5028433375,-158.01137335
46,5,1,0.000625,111.084325,-39.502843115,-158.01137246
47,5,2,0.00125,111.084325,-39.5028425125,-158.01137005
48,5,3,0.001875,111.084325,-39.5028415175,-158.01136607
49,5,4,0.0025,111.084325,-39.502840095,-158.01136038
50,5,5,0.003125,111.084325,-39.5028382725,-158.01135309
51,5,6,0.00375,111.084325,-39.502836055,-158.01134422
52,5,7,0.004375,111.084325,-39.502833435,-158.01133374
53,5,8,0.005,111.084325,-39.502830395,-158.01132158
54,6,0,0.0,111.084325,-39.5028433375,-158.01137335
55,6,1,0.000625,111.084325,-39.5028430525,-158.01137221
56,6,2,0.00125,111.084325,-39.5028422975,-158.01136919
57,6,3,0.001875,111.084325,-39.5028410625,-158.01136425
58,6,4,0.0025,111.084325,-39.5028393275,-158.01135731
59,6,5,0.003125,111.084325,-39.5028371,-158.0113484
60,6,6,0.00375,111.084325,-39.5028343775,-158.01133751
61,6,7,0.004375,111.084325,-39.50283116,-158.01132464
62,6,8,0.005,111.084325,-39.5028274725,-158.01130989
63,7,0,0.0,111.084325,-39.5028433375,-158.01137335
64,7,1,0.000625,111.084325,-39.5028430525,-158.01137221
65,7,2,0.00125,111.084325,-39.5028423075,-158.01136923
66,7,3,0.001875,111.084325,-39.5028410575,-158.01136423
67,7,4,0.0025,111.084325,-39.50283933,-158.01135732
68,7,5,0.003125,111.084325,-39.5028371025,-158.01134841
69,7,6,0.00375,111.084325,-39.5028343875,-158.01133755
70,7,7,0.004375,111.084325,-39.5028311775,-158.01132471
71,7,8,0.005,111.084325,-39.5028274675,-158.01130987
72,8,0,0.0,111.084325,-39.5028433375,-158.01137335
73,8,1,0.000625,111.084325,-39.50284306,-158.01137224
74,8,2,0.00125,111.084325,-39.502842305,-158.01136922
75,8,3,0.001875,111.084325,-39.5028410575,-158.01136423
76,8,4,0.0025,111.084325,-39.5028393325,-158.01135733
77,8,5,0.003125,111.084325,-39.5028371025,-158.01134841
78,8,6,0.00375,111.084325,-39.5028343825,-158.01133753
79,8,7,0.004375,111.084325,-39.502831165,-158.01132466
80,8,8,0.005,111.084325,-39.50282748,-158.01130992
